IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
1171417,2027244,3424751,5980686,6164701,4135401,1498462,1053831,PE
1271100,2290132,3819623,6393062,6466994,3906543,1615488,985505,PE
1663306,2941422,4871966,8119874,7905513,4457026,2141919,1164622,PE
962052,1622173,2805119,5050196,5210105,3710218,1308631,992231,PE
1132075,2078904,3407092,5101100,5119277,2864075,1447191,886708,PE
1281551,2238209,3713127,6141178,6214662,3764000,1557275,1008703,PE
914912,1528381,2868665,5593760,6227163,3824765,1417588,1276506,PE
1351459,2308581,3852254,6438582,6484546,4080379,1574437,1085988,PE
1266626,2210735,3703520,6187739,6366212,3942370,1576235,989029,PE
1284579,2306421,3897022,6439240,6418524,3753870,1683050,1050872,PE
1027836,1773508,3086273,5206266,5693017,3787063,1422950,1057532,PE
1090890,1809741,3136113,5724738,6079265,4329923,1578506,1161773,PE
1023803,1740706,2996063,5366872,5509597,3806688,1361245,1002080,PE
1297214,2300434,3863630,6330264,6566104,3937989,1694922,1070421,PE
1274742,2244885,3772912,6271775,6321502,3775387,1557022,987264,PE
1270911,2208808,3684992,5829060,5605169,3601003,1634734,1108253,PE
1122729,1985070,3379090,5832519,5865019,3508355,1525451,970580,PE
1263258,2195596,3672640,6078287,6135062,3880928,1609306,1038402,PE
1280862,2297621,3837092,6377472,6387433,3783291,1593995,987152,PE
1271501,2301789,3857403,6499534,6417098,3861027,1563920,983436,PE
1416493,2425605,4046058,5692703,6011011,3199033,1588444,948401,PE
1289327,2318401,3905806,6435501,6414317,3745665,1678055,1045475,PE
1276661,2262210,3757192,6243875,6306480,3862082,1590641,1024208,PE
1346264,2310683,3873702,5918537,6111983,3005609,1467845,869248,PE
1374904,2404866,4059369,5866622,6216174,3371874,1618550,944036,PE
859227,1440545,2996025,5465349,5739557,4233567,1414875,1302984,PE
1252965,2184420,3651553,6096052,6395856,4020350,1590994,1041789,PE
1272222,2291857,3838290,6370124,6402183,3800274,1623626,987758,PE
1129698,2071748,3391928,5141142,5330548,2986237,1433961,862705,PE
988111,1686526,2917469,5263378,5408765,3787218,1346680,977544,PE
1756288,3136009,5167023,8384811,8277121,4647577,2293778,1196082,PE
1284342,2242788,3727670,6194282,6188253,3733498,1556664,974188,PE
1269373,2267144,3754175,6218896,6300737,3786010,1599387,1013912,PE
1287874,2319904,3867884,6472494,6384551,3749759,1588072,968139,PE
1284509,2305974,3896843,6439037,6417720,3752843,1683447,1051791,PE
721157,1274829,2132555,3595773,3763206,2307488,1103104,754343,PE
1556038,2725990,4576750,7494101,7220530,4012676,1803968,1029630,PE
1163532,2002408,3359231,5711495,5972977,3938787,1533795,1093427,PE
1023541,1745560,2990570,5377185,5569719,3802542,1378630,1017864,PE
1235617,2104150,3505178,5693326,5837226,3823937,1498122,1095713,PE
1462670,2448821,4049515,5559085,5855790,3142179,1569100,967422,PE
948786,1622233,2845745,5282407,5384381,3751609,1318152,942359,PE
1231495,2158937,3645303,6326985,6426829,4120109,1528840,981020,PE
1308924,2368883,3941288,6419833,6397759,3713647,1654054,1018144,PE
1779291,3184530,5218923,8383471,8260059,4743307,2323816,1182261,PE
1035455,1723523,3197427,5425726,6220156,3962188,1463004,1268720,PE
1162226,2019825,3402545,5679711,5631917,3417943,1382672,942965,PE
980472,1676769,2915094,5312567,5469744,3787839,1350696,973902,PE
1058542,1784814,3042416,5261502,5594202,3873051,1423995,1115585,PE
1023471,1747650,3059577,5511710,5670152,3638909,1342882,939248,PE
1265957,2294020,3838978,6363799,6407349,3741546,1644033,979979,PE
1032648,1766350,3028748,5311494,5520288,3653755,1398210,986093,PE
979813,1630160,3106706,5433462,6260537,4060220,1421107,1288431,PE
1648803,2945285,4897712,8235691,7944166,4461118,2158149,1160807,PE
1276400,2225567,3696710,6088459,6177982,3745862,1542832,1005516,PE
1256191,2202633,3670322,6185174,6302105,3952191,1539651,961090,PE
951954,1627964,2855356,5282804,5388704,3757898,1321839,943372,PE
1216454,2104729,3503287,5852772,5967626,3783166,1562644,1101496,PE
1278989,2293716,3810947,6206022,6205166,3592851,1552935,948613,PE
1665714,2910902,4793788,7866216,7768599,4404266,2092544,1156104,PE
1276579,2262526,3757815,6244600,6307434,3862860,1590741,1024367,PE
1296667,2344454,3928662,6551257,6540890,3938632,1609625,987747,PE
1726750,3074898,5110439,8386161,8140773,4566830,2289487,1240860,PE
555391,915534,1303961,2598536,3030454,1838067,892178,664037,PE
1806773,3246051,5268702,8363247,8328773,4853418,2330093,1128908,PE
1263776,2198864,3675069,6077502,6126079,3884249,1602912,1035291,PE
1247398,2214701,3691048,6110525,6135984,3788569,1571173,1028166,PE
1253154,2195891,3658349,6101392,6341552,4056033,1598671,1040091,PE
1227062,2113728,3523945,5830449,5944112,3759558,1537642,1106981,PE
898466,1503921,3029084,5431066,5896201,4143542,1427567,1307627,PE
1266327,2290701,3823437,6436996,6464342,3902543,1597191,980784,PE
1026772,1750016,2998634,5381161,5560572,3801573,1377372,1015308,PE
1017358,1734505,3075420,5643407,5766393,3647751,1306284,913867,PE
1230244,2169037,3655275,6313186,6432919,4128239,1534734,986927,PE
1428884,2458465,4173664,6691262,6346820,3708176,1551040,983710,PE
1283855,2315133,3861658,6434526,6389043,3733568,1609826,970396,PE
1264886,2214058,3682857,6066481,6070519,3897233,1565307,1020623,PE
1244038,2174684,3639557,5824011,5634677,3561966,1623990,1070350,PE
870787,1515469,3005016,6002964,5868446,4554462,1443474,1252120,PE
1403228,2425861,4048266,5730660,6051878,3260869,1621662,976630,PE
1262358,2198038,3677823,6117033,6216168,3947858,1610983,1089048,PE
1091162,1875530,3247404,5723789,5602963,3482133,1351742,1014258,PE
1350900,2311841,3855250,6259684,5975296,3608444,1520663,1055218,PE
1170383,2043527,3432251,5723678,5732072,3444822,1437704,939792,PE
720381,1273062,2128169,3591887,3762121,2306686,1102400,754038,PE
1447111,2506307,4176301,6777038,6822271,4133800,1806321,1162920,PE
1272335,2212375,3712459,6224021,6300661,3895547,1577226,1042788,PE
1023547,1775763,3097157,6392830,5772467,3644051,1506773,1182263,PE
1023761,1718630,2898868,4962481,5304340,4063936,1428077,1017790,PE
894889,1515528,3089769,5900695,5844697,4535112,1419343,1240923,PE
892611,1420626,2542636,4980476,6139337,4294498,1363702,1104144,PE
923588,1576651,2769312,5279247,5350001,3701599,1288833,934302,PE
1252601,2180371,3646898,6120106,6180756,3829514,1544022,1050486,PE
1259540,2185601,3661479,6090562,6163532,3861470,1604265,1047293,PE
1230500,2191408,3657984,6080420,6094184,3799421,1581650,1048977,PE
1252880,2250251,3762027,6323306,6437608,4088965,1587390,1027482,PE
1315674,2367879,3939051,6567688,6687924,4004120,1690673,1053432,PE
1264057,2291271,3840200,6493950,6417322,3871297,1560539,980262,PE
1714819,3040844,5034122,8105939,7904119,4497558,2168706,1260895,PE
996216,1700057,2931801,5066360,5173734,3649681,1346546,1011549,PE
1296496,2334697,3888065,6386957,6320436,3642164,1604067,984085,PE
1289043,2324935,3888407,6487285,6436965,3851718,1587313,990721,PE
1692232,2953406,4866294,7983788,7873970,4464660,2135811,1181568,PE
1035968,1762701,3021586,5392479,5534535,3798812,1373792,1008035,PE
1177330,2044744,3430192,5691176,5680605,3430307,1402838,938189,PE
1070140,1817121,3066974,5534785,5704959,3695603,1389691,993771,PE
970222,1658094,2909978,5310743,5384779,3735906,1328420,950967,PE
1335697,2320341,3927499,6399097,6640838,4037467,1775751,1142511,PE
1211320,2081306,3480101,5699099,5767056,3618222,1448268,1021850,PE
1270019,2228858,3723180,6207276,6202535,3744466,1552257,991027,PE
1299199,2284138,3789650,6154967,6070806,3617483,1517258,976082,PE
1297602,2339741,3920949,6429642,6408266,3733260,1668272,1034138,PE
1716120,3044633,5043265,8134429,7909635,4509906,2185131,1261967,PE
1157569,1993390,3361776,5822501,6046612,4039215,1504939,1076841,PE
1210667,2100736,3507400,5915872,6023184,3780487,1559529,1104867,PE
1268591,2288316,3803431,6312859,6385940,3965827,1608031,1020939,PE
1308466,2292236,3824440,6386114,6463258,4079122,1587546,1064108,PE
1272405,2212053,3713237,6224711,6298336,3897192,1577763,1043729,PE
976345,1655896,2896657,5236775,5224924,3785541,1312524,979912,PE
1670420,2916673,4802635,7880420,7784095,4414284,2097564,1159882,PE
1024097,1730693,2978884,5257792,5532386,3861353,1382474,1066476,PE
940697,1601965,2819685,5330981,5317566,3622941,1280369,943164,PE
1256514,2190027,3660334,6167585,6239789,3836312,1563402,1009020,PE
986684,1679043,2910434,4945298,5049020,3568568,1327496,1043598,PE
1243239,2178040,3634642,6199084,6362723,3911650,1545084,995120,PE
1254878,2200884,3666353,6185991,6301304,3955075,1536476,960276,PE
1125784,1864925,3167227,5756750,6288233,4540362,1503855,1150207,PE
1266722,2277669,3806049,6319483,6460720,4063395,1620631,1051951,PE
1216876,2092165,3500653,5736677,5856127,3725666,1505165,1066763,PE
1149383,2036447,3437871,5824072,5895052,3535918,1551287,970172,PE
1294647,2331538,3882604,6460028,6383349,3727594,1603204,973897,PE
1053616,1814394,3184169,5726808,5585273,3292965,1282294,972149,PE
1186676,2067354,3439432,5668525,5524761,3410735,1440473,1010954,PE
1170063,1982892,3315484,5534008,5669412,3859208,1517367,1063611,PE
1269875,2212692,3724421,6307716,6481546,4081646,1569300,1041625,PE
1177449,2073391,3458057,5754881,5711562,3456120,1521304,992385,PE
1273876,2292507,3838310,6372735,6410673,3804986,1622915,989217,PE
1228770,2155558,3637623,6300832,6433837,4121201,1528794,982038,PE
1329988,2375137,3986031,6395062,6302419,3471491,1597039,983363,PE
1286190,2317891,3864625,6443665,6386606,3732452,1605381,969164,PE
1070001,1804305,3109185,5546548,5584399,3809207,1370112,1082107,PE
552327,923774,1376709,2444679,2610592,1587729,839305,642001,PE
921094,1556333,2990758,5542082,6232245,4227980,1370794,1261728,PE
1280488,2290254,3837810,6378927,6403106,3866858,1600898,997440,PE
1248727,2174329,3642069,6149659,6224509,3839358,1550253,1018587,PE
976215,1658472,2902608,5185050,5179492,3712044,1307277,994239,PE
1271055,2218315,3698121,6211306,6343544,3865216,1567325,1025433,PE
1205359,2084894,3555323,6004760,5841082,3284103,1484231,1119087,PE
993571,1690923,2920718,4941771,5054273,3573867,1331155,1041044,PE
1259812,2199288,3703388,6301040,6475712,4098166,1559290,1029939,PE
1825215,3280290,5313203,8381139,8372821,4895293,2351981,1129591,PE
981968,1673015,2902549,5185972,5179135,3646989,1311060,975035,PE
1018456,1736408,3074426,5653418,5780799,3638911,1305899,912432,PE
1025503,1750740,3028062,5346296,5448626,3610363,1369613,979253,PE
1365065,2359729,3952290,6629804,5957405,3466456,1640007,1111691,PE
890121,1521241,2659396,5647442,5540163,3737280,1445260,1187917,PE
1045057,1768975,3019630,5293508,5594550,3852297,1411185,1087859,PE
874656,1482937,2817325,5657918,6208305,4047599,1369750,1253693,PE
874599,1451982,3045261,5489411,5745760,4271477,1405599,1288918,PE
879253,1422802,2666467,5119487,6016864,4273180,1379798,1164448,PE
1253343,2184884,3653312,6101150,6398480,4018227,1590494,1040713,PE
1255136,2182282,3652225,6109313,6174464,3841188,1566030,1049319,PE
1281147,2290599,3837829,6380044,6407229,3867973,1600955,997979,PE
1339833,2326770,3886467,6471007,6514116,4034847,1578841,1055857,PE
1277694,2307247,3836043,6297936,6414914,3796211,1656509,982627,PE
1260943,2204032,3693964,6327388,6520733,3965252,1547191,992189,PE
1690963,3013078,4993807,8151776,7920499,4453876,2206376,1203400,PE
886362,1432256,2613384,5116783,6070205,4237339,1364041,1147223,PE
1294973,2331102,3910488,6494329,6495074,3874478,1622136,993085,PE
1285986,2243503,3738730,6192813,6133830,3657248,1529362,935759,PE
1278489,2241023,3770584,6278595,6318518,3805729,1552820,991274,PE
932283,1594725,2796226,5418704,5445915,3761526,1374067,1034897,PE
1064275,1817182,3177003,5921893,5724190,3582920,1409000,1084933,PE
901829,1515546,3114176,5871245,5837858,4529539,1412394,1237698,PE
990974,1688040,2856127,4947917,5115392,3486370,1331474,983842,PE
1275881,2257512,3744947,6163905,6198373,3676769,1545033,981184,PE
1299724,2288912,3818784,6375446,6458930,4078866,1590211,1059660,PE
1292485,2325249,3872976,6467432,6380323,3729543,1593996,966090,PE
865949,1443960,2910631,5475719,5898766,4288544,1489329,1268420,PE
1075972,1811246,3247337,5500373,6134086,3942194,1488639,1216402,PE
1254892,2191786,3670393,6087718,6145838,3857631,1615228,1044146,PE
1059904,1782978,3053677,5248648,5598568,3896365,1431463,1138310,PE
1276408,2310530,3900590,6530489,6567865,3952392,1617974,983497,PE
1236977,2112795,3523591,5743469,5873334,3783791,1503530,1103398,PE
1312303,2247836,3731126,6057432,6166400,3981154,1618303,1119425,PE
1264802,2204419,3712842,6412597,6451088,4003704,1549669,990611,PE
987182,1765962,3033076,5059861,4664019,2815065,1241932,865520,PE
998133,1721850,2922126,4939935,4993123,3326879,1331278,961287,PE
1306929,2346731,3922319,6467650,6455290,3828194,1625384,1006924,PE
1725987,3072761,5106011,8367086,8114393,4565053,2283561,1243946,PE
1656133,2942397,4882625,8174392,7924177,4458656,2149431,1161915,PE
897016,1499642,2877946,5556472,6223220,4354941,1471895,1222622,PE
873538,1490189,2897697,5610050,5887867,4060662,1366334,1299594,PE
885286,1511667,2654122,5528119,5451836,3703813,1381984,1101384,PE
871292,1488651,2685744,5669301,5609970,3803802,1432250,1236570,PE
1691163,2995888,4954066,7970489,7774141,4445630,2122149,1239018,PE
993457,1687521,3053454,5817508,5710807,3205754,1248964,985738,PE
1331520,2328704,3932907,6446263,6627725,4038432,1744180,1112333,PE
937514,1561429,3077042,5412513,6029180,4084331,1434283,1305655,PE
1263476,2150295,3669913,6073538,5852036,3128415,1439859,1163193,PE
1267940,2282298,3782806,6220405,6190678,3600087,1547853,946785,PE
1117629,1888101,3190433,5448163,5564998,3804633,1471073,1045520,PE
1198310,2084633,3462827,5685289,5611859,3427520,1449300,987082,PE
1266813,2267835,3772873,6228369,6191142,3622420,1543082,955518,PE
1260115,2250492,3746038,6175991,6150271,3628715,1534184,943178,PE
1304888,2350047,3919466,6468812,6462243,3833982,1620772,989399,PE
1255173,2187116,3659144,6174597,6272122,3850944,1559734,1012908,PE
907154,1553125,2735816,5177136,5178739,3478374,1276227,955845,PE
1422939,2430197,4065487,5734033,6061987,3335062,1604596,971012,PE
1312772,2372896,3952086,6429609,6401569,3700414,1651680,1015805,PE
1035068,1783768,3067332,5212108,5296786,3426386,1341086,912747,PE
1028940,1753711,3006944,5355467,5474781,3779761,1371591,992815,PE
1511814,2624695,4328528,7005615,6937944,4174357,1813548,1167579,PE
1270533,2217377,3697196,6210571,6350223,3869400,1567599,1024509,PE
1175179,2018947,3372611,5662056,5917860,3907148,1544038,1094298,PE
965608,1647479,2890560,5278908,5333142,3769030,1320464,958026,PE
1021032,1740759,2979036,5350528,5595170,3815323,1388364,1038465,PE
1287628,2323068,3885906,6488273,6435363,3852469,1585426,990134,PE
1321224,2337104,3934712,6467533,6604949,4008802,1693091,1071649,PE
1270745,2229618,3722766,6206616,6205024,3748476,1554173,992396,PE
1262110,2191474,3658915,6047970,6134650,3811504,1576903,1020937,PE
1744530,3127794,5122746,8314882,8179316,4699848,2262973,1140547,PE
1269821,2220927,3711639,6175045,6310727,3925313,1574365,971509,PE
1121063,1886743,3214121,5494252,5547791,3838520,1457327,1090410,PE
1297027,2338595,3896044,6320467,6280735,3581605,1615994,998190,PE
1281996,2296694,3837277,6379834,6398338,3803055,1595563,990325,PE
989813,1696372,2928625,5259881,5363406,3747205,1358514,956348,PE
1278641,2254626,3742233,6226479,6283587,3843423,1588244,1020387,PE
963841,1647112,2888590,5281747,5371215,3774236,1327827,951847,PE
1273566,2248203,3740076,6238329,6331684,3870961,1582305,1026096,PE
906944,1515558,3132161,5849543,5832818,4525433,1407273,1235322,PE
1255218,2191665,3704562,6277623,6418405,3891033,1548296,1011913,PE
1023354,1691682,3160291,5437660,6239297,4034184,1470092,1277944,PE
1204493,2059856,3418490,5648956,5838142,3936942,1539144,1075524,PE
1345553,2355602,3938320,6525907,6047308,3488665,1632569,1078980,PE
1346679,2282086,3768186,6017788,6132735,4003735,1623066,1139945,PE
886827,1505865,2882882,5620197,6214964,4171872,1360494,1252581,PE
894464,1456875,2757290,5454377,6214889,4420396,1597400,1174594,PE
1297184,2345578,3929834,6546165,6543221,3940060,1607511,988190,PE
963444,1614053,2745730,4862629,5203057,3720842,1331401,1008151,PE
1269754,2220859,3711452,6174816,6310736,3925969,1574489,971790,PE
1315098,2369010,3939237,6571112,6689048,4002747,1688447,1051249,PE
933466,1588877,2792515,5274381,5282716,3703824,1281536,948660,PE
1362107,2372565,3947181,5831868,6211991,3131580,1512269,918199,PE
1683133,3002156,4989406,8305867,8076172,4496634,2208302,1188774,PE
1267667,2218752,3705644,6167697,6311014,3946330,1578324,980523,PE
1242047,2201840,3673439,6084727,6112699,3798728,1571894,1027421,PE
1421629,2405267,3992300,5802169,5866120,2910369,1472276,915085,PE
759332,1282341,2100748,4087509,4376995,2777989,1144830,861255,PE
1534132,2657040,4410950,7139473,6981379,4113338,1789990,1133565,PE
1106831,1860730,3195121,5511630,5528900,3857762,1428355,1109401,PE
1036153,1758518,3004586,5314640,5594780,3838594,1402728,1069554,PE
1261820,2196589,3691175,6202822,6440313,3970429,1579729,1014679,PE
1400444,2427496,4071144,6628607,6745327,4101500,1794602,1153114,PE
957059,1627974,2844046,5276066,5425892,3788440,1311085,974921,PE
1416966,2406291,3995322,5698213,5962954,3147889,1563956,961451,PE
1255665,2204529,3670421,6122124,6299392,4056326,1603531,1042557,PE
1261194,2283563,3876880,6547375,6570672,3952445,1635219,978374,PE
1726558,3074232,5109474,8383385,8129399,4568851,2290555,1242054,PE
1028781,1751570,3051989,5515634,5641250,3725458,1340555,961230,PE
1267829,2205707,3721939,6378824,6427765,4045237,1563573,1013277,PE
848991,1434588,2679079,5737463,6194263,3785537,1389268,1256038,PE
1269874,2216751,3695022,6210566,6347014,3864788,1566616,1024422,PE
1266580,2290637,3821570,6430655,6469577,3906022,1601272,980843,PE
1303589,2338069,3904708,6450095,6449617,3847508,1612323,999445,PE
1277372,2308372,3835916,6292046,6414955,3791046,1660396,981486,PE
1269468,2260289,3774181,6255176,6326466,3773810,1578311,998388,PE
1259568,2190528,3651610,6050995,6135416,3784569,1542593,1015904,PE
1292787,2326698,3875359,6341189,6314193,3633135,1603427,992441,PE
885573,1502231,2953324,5547555,6087016,4270720,1370367,1267715,PE
1259788,2195559,3663195,6121138,6187984,3798742,1535061,1038215,PE
1435281,2464940,4189170,6698221,6343060,3681216,1547599,981448,PE
998951,1711410,2940645,5252245,5359553,3745014,1364455,964285,PE
1281971,2254673,3751697,6202830,6150581,3642009,1534666,939047,PE
1043497,1703880,3199907,5687829,5966419,4376740,1501644,1179422,PE
